Code Type;Year;Code;Code Text;Change from 2012 to 2013?
ICD-10;2013;B189;Uspesifisert kronisk virushepatitt;
ICD-10;2013;B190;Uspesifisert virushepatitt med leverkoma;
ICD-10;2013;B199;Uspesifisert virushepatitt uten leverkoma;
ICD-10;2013;B200;Hiv-sykdom med mykobakterieinfeksjon;
ICD-10;2013;B201;Hiv-sykdom med andre bakterieinfeksjoner;
ICD-10;2013;B202;Hiv-sykdom med cytomegalovirussykdom;
ICD-10;2013;B203;Hiv-sykdom med andre virusinfeksjoner;
ICD-10;2013;B204;Hiv-sykdom med candidainfeksjon;
ICD-10;2013;B205;Hiv-sykdom med andre soppsykdommer;
ICD-10;2013;B206;Hiv-sykdom med pneumoni som skyldes Pneumocystis jirovecii;
ICD-10;2013;B207;Hiv-sykdom med flere infeksjoner;
ICD-10;2013;B208;Hiv-sykdom med andre spes. infeksjons- og parasittsykdommer;
ICD-10;2013;B209;Hiv-sykdom med uspesifisert infeksjons- eller parasittsykdom;
ICD-10;2013;B210;Hiv-sykdom med Kaposis sarkom;
ICD-10;2013;B211;Hiv-sykdom med Burkitt lymfom;
ICD-10;2013;B212;Hiv-sykdom med andre typer non-Hodgkin lymfom;
ICD-10;2013;B213;Hiv-sykdom m. a. ondart. svu. i lymf./hemat./besl. vev;
ICD-10;2013;B217;Hiv-sykdom med flere ondartede svulster;
ICD-10;2013;B218;Hiv-sykdom med andre spesifiserte ondartede svulster;
ICD-10;2013;B219;Hiv-sykdom med uspesifisert ondartet svulst;
ICD-10;2013;B220;Hiv-sykdom med encefalopati;
ICD-10;2013;B221;Hiv-sykdom med lymfoid interstitiell pneumonitt;
ICD-10;2013;B222;Hiv-sykdom med avmagringssyndrom;
ICD-10;2013;B227;Hiv-sykdom med flere sykdommer, kl. a. st., som f?lge;
ICD-10;2013;B230;Akutt hiv-infeksjonssyndrom;
ICD-10;2013;B231;Hiv-sykdom med (vedvarende) generalisert lymfadenopati;
ICD-10;2013;B232;Hiv-sykdom med hemat. og immunolog. abn. IKAS;
ICD-10;2013;B238;Hiv-sykdom med andre spesifiserte tilstander som f?lge;
ICD-10;2013;B24;Uspesifisert humant immunsviktvirus-sykdom (hiv-sykdom);
ICD-10;2013;B250;Cytomegaloviruspneumonitt;
ICD-10;2013;B251;Cytomegalovirushepatitt;
ICD-10;2013;B252;Cytomegaloviruspankreatitt;
ICD-10;2013;B258;Andre spesifiserte cytomegalovirussykdommer;
ICD-10;2013;B259;Uspesifisert cytomegalovirussykdom;
ICD-10;2013;B260;Kusmaorkitt;
ICD-10;2013;B261;Kusmameningitt;
ICD-10;2013;B262;Kusmaencefalitt;
ICD-10;2013;B263;Kusmapankreatitt;
ICD-10;2013;B268;Kusma med andre komplikasjoner;
ICD-10;2013;B269;Kusma uten komplikasjoner;
ICD-10;2013;B270;Gammaherpesvirusmononukleose;
ICD-10;2013;B271;Cytomegalovirusmononukleose;
ICD-10;2013;B278;Annen spesifisert mononukleose;
ICD-10;2013;B279;Uspesifisert mononukleose;
ICD-10;2013;B300;Keratokonjunktivitt som skyldes adenovirus;
ICD-10;2013;B301;Konjunktivitt som skyldes adenovirus;
ICD-10;2013;B302;Virus-faryngokonjunktivitt;
ICD-10;2013;B303;Akutt epidemisk hemoragisk konjunktivitt (enteroviral);
ICD-10;2013;B308;Annen spesifisert viruskonjunktivitt;
ICD-10;2013;B309;Uspesifisert viruskonjunktivitt;
ICD-10;2013;B330;Epidemisk myalgi;
ICD-10;2013;B331;Ross River-sykdom;
ICD-10;2013;B332;Viruskarditt;
ICD-10;2013;B333;Retrovirusinfeksjoner, ikke klassifisert annet sted;
ICD-10;2013;B334;Hantavirus (kardio)-pulmonalt syndrom (J17.1*);
ICD-10;2013;B338;Andre spesifiserte virussykdommer;
ICD-10;2013;B340;Adenovirusinfeksjon med uspesifisert lokalisasjon;
ICD-10;2013;B341;Enterovirusinfeksjon med uspesifisert lokalisasjon;
ICD-10;2013;B342;Coronavirusinfeksjon med uspesifisert lokalisasjon;
ICD-10;2013;B343;Parvovirusinfeksjon med uspesifisert lokalisasjon;
ICD-10;2013;B344;Papovavirusinfeksjon med uspesifisert lokalisasjon;
ICD-10;2013;B348;Andre virusinfeksjoner med uspesifisert lokalisasjon;
ICD-10;2013;B349;Uspesifisert virusinfeksjon;
ICD-10;2013;B350;Skjeggsopp og hodebunnssopp;
ICD-10;2013;B351;Neglesopp;
ICD-10;2013;B352;H?ndsopp;
ICD-10;2013;B353;Fotsopp;
ICD-10;2013;B354;Kroppssopp;
ICD-10;2013;B355;Kronisk kroppssopp;
ICD-10;2013;B356;Lyske- og skrittsopp;
ICD-10;2013;B358;Andre spesifiserte hudsoppsykdommer;
ICD-10;2013;B359;Uspesifisert hudsoppsykdom;
ICD-10;2013;B360;Pityriasis versicolor;
ICD-10;2013;B361;Tinea nigra;
ICD-10;2013;B362;Tinea blanca;
ICD-10;2013;B363;Svart piedra;
ICD-10;2013;B368;Andre spesifiserte overfladiske soppsykdommer;
ICD-10;2013;B369;Uspesifisert overfladisk soppsykdom;
ICD-10;2013;B370;Candidastomatitt;
ICD-10;2013;B371;Candidainfeksjon i lunger;
ICD-10;2013;B372;Candidainfeksjon p? hud og negler;
ICD-10;2013;B373;Candidainfeksjon i ytre kvinnelige kj?nnsorganer og skjede;
ICD-10;2013;B374;Candidainfeksjon i kj?nnsorganer og urinveier med annen lok.;
ICD-10;2013;B375;Candidameningitt;
ICD-10;2013;B376;Candidaendokarditt;
ICD-10;2013;B377;Candidasepsis;
ICD-10;2013;B378;Candidainfeksjon med annen spesifisert lokalisasjon;
ICD-10;2013;B379;Uspesifisert candidainfeksjon;
ICD-10;2013;B380;Akutt pulmonal koksidioidomykose;
ICD-10;2013;B381;Kronisk pulmonal koksidioidomykose;
ICD-10;2013;B382;Uspesifisert pulmonal koksidioidomykose;
ICD-10;2013;B383;Kutan koksidioidomykose;
ICD-10;2013;B384;Koksidioidomykosemeningitt;
ICD-10;2013;B387;Disseminert koksidioidomykose;
ICD-10;2013;B388;Andre spesifiserte former for koksidioidomykose;
ICD-10;2013;B389;Uspesifisert koksidioidomykose;
ICD-10;2013;B390;Akutt pulmonal histoplasmose;
ICD-10;2013;B391;Kronisk pulmonal histoplasmose;
ICD-10;2013;B392;Uspesifisert pulmonal histoplasmose;
ICD-10;2013;B393;Disseminert histoplasmose;
ICD-10;2013;B394;Uspes. histoplasmose som skyldes Histoplasma capsulatum;
ICD-10;2013;B395;Histoplasmose som skyldes Histoplasma duboisii;
ICD-10;2013;B399;Uspesifisert histoplasmose;
ICD-10;2013;B400;Akutt pulmonal blastomykose;
ICD-10;2013;B401;Kronisk pulmonal blastomykose;
ICD-10;2013;B402;Uspesifisert pulmonal blastomykose;
ICD-10;2013;B403;Kutan blastomykose;
ICD-10;2013;B407;Disseminert blastomykose;
ICD-10;2013;B408;Andre spesifiserte former for blastomykose;
ICD-10;2013;B409;Uspesifisert blastomykose;
ICD-10;2013;B410;Pulmonal parakoksidioidomykose;
ICD-10;2013;B417;Disseminert parakoksidioidomykose;
ICD-10;2013;B418;Andre spesifiserte former for parakoksidioidomykose;
ICD-10;2013;B419;Uspesifisert parakoksidioidomykose;
ICD-10;2013;B420;Pulmonal sporotrikose;
ICD-10;2013;B421;Lymfokutan sporotrikose;
ICD-10;2013;B427;Disseminert sporotrikose;
ICD-10;2013;B428;Andre spesifiserte former for sporotrikose;
ICD-10;2013;B429;Uspesifisert sporotrikose;
ICD-10;2013;B430;Kutan kromomykose;
ICD-10;2013;B431;Feomykotisk hjerneabscess;
ICD-10;2013;B432;Subkutan feomykotisk abscess og cyste;
ICD-10;2013;B438;Andre spesifiserte former for kromomykose;
ICD-10;2013;B439;Uspesifisert kromomykose;
ICD-10;2013;B440;Invasiv pulmonal aspergillose;
ICD-10;2013;B441;Annen pulmonal aspergillose;
ICD-10;2013;B442;Tonsill?r aspergillose;
ICD-10;2013;B447;Disseminert aspergillose;
ICD-10;2013;B448;Andre spesifiserte former for aspergillose;
ICD-10;2013;B449;Uspesifisert aspergillose;
ICD-10;2013;B450;Pulmonal kryptokokkose;
ICD-10;2013;B451;Cerebral kryptokokkose;
ICD-10;2013;B452;Kutan kryptokokkose;
ICD-10;2013;B453;Oss?s kryptokokkose;
ICD-10;2013;B457;Disseminert kryptokokkose;
ICD-10;2013;B458;Andre spesifiserte former for kryptokokkose;
ICD-10;2013;B459;Uspesifisert kryptokokkose;
ICD-10;2013;B460;Pulmonal mucormykose;
ICD-10;2013;B461;Rinocerebral mucormykose;
ICD-10;2013;B462;Gastrointestinal mucormykose;
ICD-10;2013;B463;Kutan mucormykose;
ICD-10;2013;B464;Disseminert mucormykose;
ICD-10;2013;B465;Uspesifisert mucormykose;
ICD-10;2013;B468;Andre spesifiserte zygomykoser;
ICD-10;2013;B469;Uspesifisert zygomykose;
ICD-10;2013;B470;Eumycetom;
ICD-10;2013;B471;Aktinomycetom;
ICD-10;2013;B479;Uspesifisert mycetom;
ICD-10;2013;B480;Lobomykose;
ICD-10;2013;B481;Rinosporidiose;
ICD-10;2013;B482;Allescheriasis;
ICD-10;2013;B483;Geotrikose;
ICD-10;2013;B484;Penicilliose;
ICD-10;2013;B487;Opportunistiske soppsykdommer;
ICD-10;2013;B488;Andre spesifiserte soppsykdommer;
ICD-10;2013;B49;Uspesifisert soppsykdom;
ICD-10;2013;B500;Malaria som skyldes P. falciparum, med hjernekomplikasjoner;
ICD-10;2013;B508;Annen spes. alv. og komp. malaria som skyldes P. falciparum;
ICD-10;2013;B509;Uspesifisert malaria som skyldes Plasmodium falciparum;
ICD-10;2013;B510;Malaria som skyldes Plasmodium vivax, med miltruptur;
ICD-10;2013;B518;Malaria som skyldes Plasmodium vivax, med andre komp.;
ICD-10;2013;B519;Malaria som skyldes Plasmodium vivax, uten komplikasjoner;
ICD-10;2013;B520;Malaria som skyldes Plasmodium malariae, med nefropati;
ICD-10;2013;B528;Malaria som skyldes Plasmodium malariae, med andre komp.;
ICD-10;2013;B529;Malaria som skyldes Plasmodium malariae, uten komplikasjoner;
ICD-10;2013;B530;Malaria som skyldes Plasmodium ovale;
ICD-10;2013;B531;Apeplasmodiamalaria;
ICD-10;2013;B538;Annen spesifisert parasittologisk bekreftet malaria IKAS;
ICD-10;2013;B54;Uspesifisert malaria;
ICD-10;2013;B550;Visceral leishmaniasis;
ICD-10;2013;B551;Kutan leishmaniasis;
ICD-10;2013;B552;Mukokutan leishmaniasis;
ICD-10;2013;B559;Uspesifisert leishmaniasis;
ICD-10;2013;B560;Trypanosomiasis gambiensis;
ICD-10;2013;B561;Trypanosomiasis rhodesiensis;
ICD-10;2013;B569;Uspesifisert afrikansk trypanosomiasis;
ICD-10;2013;B570;Akutt Chagas sykdom med hjerteaffeksjon;
ICD-10;2013;B571;Akutt Chagas sykdom uten hjerteaffeksjon;
ICD-10;2013;B572;Chagas sykdom (kronisk) med hjerteaffeksjon;
ICD-10;2013;B573;Chagas sykdom (kronisk) med ford?yelsessystemaffeksjon;
ICD-10;2013;B574;Chagas sykdom (kronisk) med nervesystemaffeksjon;
ICD-10;2013;B575;Chagas sykdom (kronisk) med annen organaffeksjon;
ICD-10;2013;B580;Toksoplasma-okulopati;
ICD-10;2013;B581;Toksoplasmahepatitt;
ICD-10;2013;B582;Toksoplasmameningoencefalitt;
ICD-10;2013;B583;Pulmonal toksoplasmose;
ICD-10;2013;B588;Toksoplasmose med annen spesifisert organaffeksjon;
ICD-10;2013;B589;Uspesifisert toksoplasmose;
ICD-10;2013;B59;Pneumocystose (J17.3*);
ICD-10;2013;B600;Babesiose;
ICD-10;2013;B601;Akantam?beinfeksjon;
ICD-10;2013;B602;Naegleriainfeksjon;
ICD-10;2013;B608;Andre spesifiserte protozosykdommer;
ICD-10;2013;B64;Uspesifisert protozosykdom;
ICD-10;2013;B650;Schistosomiasis som skyldes Schistosoma haematobium;
ICD-10;2013;B651;Schistosomiasis som skyldes Schistosoma mansoni;
ICD-10;2013;B652;Schistosomiasis som skyldes Schistosoma japonicum;
ICD-10;2013;B653;Cerkariedermatitt;
ICD-10;2013;B658;Annen spesifisert schistosomiasis;
ICD-10;2013;B659;Uspesifisert schistosomiasis;
ICD-10;2013;B660;Opisthorchiasis;
ICD-10;2013;B661;Clonorchiasis;
ICD-10;2013;B662;Dicrocoeliasis;
ICD-10;2013;B663;Fascioliasis;
ICD-10;2013;B664;Paragonimiasis;
ICD-10;2013;B665;Fasciolopsiasis;
ICD-10;2013;B668;Andre spesifiserte ikteinfeksjoner;
ICD-10;2013;B669;Uspesifisert ikteinfeksjon;
ICD-10;2013;B670;Infeksjon i lever som skyldes Echinococcus granulosus;
ICD-10;2013;B671;Infeksjon i lunger som skyldes Echinococcus granulosus;
ICD-10;2013;B672;Infeksjon i ben som skyldes Echinococcus granulosus;
ICD-10;2013;B673;Infek. s. sk. Ec. granulosus, andre og multiple lok.;
ICD-10;2013;B674;Uspesifisert infeksjon som skyldes Echinococcus granulosus;
ICD-10;2013;B675;Infeksjon i lever som skyldes Echinococcus multilocularis;
ICD-10;2013;B676;Infek. s. sk. Ec. multilocularis, andre og multiple lok.;
ICD-10;2013;B677;Uspesifisert infeksjon som skyldes Ec. multilocularis;
ICD-10;2013;B678;Uspesifisert ekinokokkose i lever;
ICD-10;2013;B679;Annen og uspesifisert ekinokokkose;
ICD-10;2013;B680;Taeniasis som skyldes Taenia solium;
ICD-10;2013;B681;Taeniasis som skyldes Taenia saginata;
ICD-10;2013;B689;Uspesifisert taeniasis;
ICD-10;2013;B690;Cysticerkose i sentralnervesystemet;
ICD-10;2013;B691;Cysticerkose i ?ye;
ICD-10;2013;B698;Cysticerkose med annen spesifisert lokalisasjon;
ICD-10;2013;B699;Uspesifisert cysticerkose;
ICD-10;2013;B700;Diphyllobothriasis;
ICD-10;2013;B701;Sparganose;
ICD-10;2013;B710;Hymenolepiasis;
ICD-10;2013;B711;Dipylidiasis;
ICD-10;2013;B718;Andre spesifiserte bendelorminfeksjoner;
ICD-10;2013;B719;Uspesifisert bendelorminfeksjon;
ICD-10;2013;B72;Dracunculiasis;
ICD-10;2013;B73;Onkocerkiasis;
ICD-10;2013;B740;Filariasis som skyldes Wuchereria bancrofti;
ICD-10;2013;B741;Filariasis som skyldes Brugia malayi;
ICD-10;2013;B742;Filariasis som skyldes Brugia timori;
ICD-10;2013;B743;Loiasis;
ICD-10;2013;B744;Mansonelliasis;
ICD-10;2013;B748;Annen spesifisert filariasis;
ICD-10;2013;B749;Uspesifisert filariasis;
ICD-10;2013;B75;Trikinose;
ICD-10;2013;B760;Ankylostomiasis;
ICD-10;2013;B761;Necatoriasis;
ICD-10;2013;B768;Andre spesifiserte hakeormsykdommer;
ICD-10;2013;B769;Uspesifisert hakeormsykdom;
ICD-10;2013;B770;Askariasis med tarmkomplikasjoner;
ICD-10;2013;B778;Askariasis med andre spesifiserte komplikasjoner;
ICD-10;2013;B779;Uspesifisert askariasis;
ICD-10;2013;B780;Strongyloidiasis i tarmkanalen;
ICD-10;2013;B781;Kutan strongyloidiasis;
ICD-10;2013;B787;Disseminert strongyloidiasis;
ICD-10;2013;B789;Uspesifisert strongyloidiasis;
ICD-10;2013;B79;Trikuriasis;
ICD-10;2013;B80;Barneorminfeksjon;
ICD-10;2013;B810;Anisakiasis;
ICD-10;2013;B811;Capillariasis i tarmkanalen;
ICD-10;2013;B812;Trichostrongyliasis;
ICD-10;2013;B813;Angiostrongyliasis i tarmkanalen;
ICD-10;2013;B814;Blandede ormesykdommer i tarm;
ICD-10;2013;B818;Andre spesifiserte ormesykdommer i tarm;
ICD-10;2013;B820;Uspesifisert ormesykdom i tarm;
ICD-10;2013;B829;Uspesifisert parasittisme i tarm;
ICD-10;2013;B830;Visceral larva migrans;
ICD-10;2013;B831;Gnathostomiasis;
ICD-10;2013;B832;Angiostrongyliasis som skyldes Parastrongylus cantonensis;
ICD-10;2013;B833;Syngamiasis;
ICD-10;2013;B834;Innvendig hirudiniasis;
ICD-10;2013;B838;Andre spesifiserte ormesykdommer;
ICD-10;2013;B839;Uspesifisert ormesykdom;
ICD-10;2013;B850;Pedikulose som skyldes Pediculus humanus capitis;
ICD-10;2013;B851;Pedikulose som skyldes Pediculus humanus corporis;
ICD-10;2013;B852;Uspesifisert pedikulose;
ICD-10;2013;B853;Ftiriasis;
ICD-10;2013;B854;Blandet pedikulose og ftiriasis;
ICD-10;2013;B86;Skabb;
ICD-10;2013;B870;Kutan myiasis;
ICD-10;2013;B871;Myiasis i s?r;
ICD-10;2013;B872;Okul?r myiasis;
ICD-10;2013;B873;Nasofaryngeal myiasis;
ICD-10;2013;B874;Myiasis i ?re;
ICD-10;2013;B878;Myiasis med annen spesifisert lokalisasjon;
ICD-10;2013;B879;Uspesifisert myiasis;
ICD-10;2013;B880;Annen middsykdom;
ICD-10;2013;B881;Tungiasis;
ICD-10;2013;B882;Andre artropodeinfestasjoner;
ICD-10;2013;B883;Utvendig hirudiniasis;
ICD-10;2013;B888;Andre spesifiserte infestasjoner;
ICD-10;2013;B889;Uspesifisert infestasjon;
ICD-10;2013;B89;Uspesifisert parasittsykdom;
ICD-10;2013;B900;F?lgetilstander etter tuberkulose i sentralnervesystemet;
ICD-10;2013;B901;F?lgetilstander etter tuberkulose i kj?nnsorganer og u.veier;
ICD-10;2013;B902;F?lgetilstander etter tuberkulose i ben og ledd;
ICD-10;2013;B908;F?lgetilstander etter tuberkulose i andre spesifiserte org.;
ICD-10;2013;B909;F.tilst. etter tbc i ?.dr.org. og uspesifisert tbc;
ICD-10;2013;B91;F?lgetilstander etter poliomyelitt;
ICD-10;2013;B92;F?lgetilstander etter lepra;
ICD-10;2013;B940;F?lgetilstander etter trakom;
ICD-10;2013;B941;F?lgetilstander etter virusencefalitt;
ICD-10;2013;B942;F?lgetilstander etter virushepatitt;
ICD-10;2013;B948;F.tilst. etter andre spes. infek.sykd. og parasittsykd.;
ICD-10;2013;B949;F?lgetilstander etter uspes. infek.sykdom og parasittsykdom;
ICD-10;2013;B950;Strept., serogr. A, som ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B951;Strept., serogr. B, som ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B952;Strept., serogr. D, som ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B953;Strept. pneumoniae som ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B954;Andre spes. strept. som ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B955;Uspes. strept. som ?rsak til sykd. klassifisert i andre kap.;
ICD-10;2013;B956;Staphylococcus aureus som ?rsak til sykd. klass. i a. kap.;
ICD-10;2013;B957;Andre spes. staf. som ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B958;Uspes. staf. som ?rsak til sykdommer klass. i andre kapitler;
ICD-10;2013;B960;Mycoplasma pneumoniae s. ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B961;Klebisella pneumoniae s. ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B962;Escherichia coli som ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B963;Haemophilus influenzae s. ?rs. til sykd. klass. i andre kap.;
ICD-10;2013;B964;Proteusgr. mikroorg. som ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B965;Pseudomonas (aeruginosa) som ?rs. til sykd. klass. i a. kap.;
ICD-10;2013;B966;B. fragilis som ?rsak til sykdommer klass. i andre kapitler;
ICD-10;2013;B967;C. perfringens som ?rsak til sykdommer klass. i andre kap.;
ICD-10;2013;B968;Andre spes. bakterier som ?rs. til sykd. klass. i andre kap.;
ICD-10;2013;B970;Adenovirus som ?rsak til sykdommer klassifisert i andre kap.;
ICD-10;2013;B971;Enterovirus som ?rsak til sykdommer klass. i andre kapitler;
ICD-10;2013;B972;Coronavirus som ?rsak til sykdommer klass. i andre kapitler;
ICD-10;2013;B973;Retrovirus som ?rsak til sykdommer klassifisert i andre kap.;
ICD-10;2013;B974;Resp. syncytialt v. som ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B975;Reovirus som ?rsak til sykdommer klassifisert i andre kap.;
ICD-10;2013;B976;Parvovirus som ?rsak til sykdommer klassifisert i andre kap.;
ICD-10;2013;B977;Papillomavirus som ?rsak til sykd. klass. i andre kapitler;
ICD-10;2013;B978;Andre spes. virus som ?rsak til sykd. klass. i andre kap.;
ICD-10;2013;B980;Helicobacter pylori som ?rs. til sykd. klass. i andre kap.;
ICD-10;2013;B981;Vibrio vulnificus som ?rs. til sykd. klass. i andre kap.;
ICD-10;2013;B99;Andre og uspesifiserte infeksjonssykdommer;
ICD-10;2013;C000;Ondartet svulst p? utside av overleppe;
ICD-10;2013;C001;Ondartet svulst p? utside av underleppe;
ICD-10;2013;C002;Ondartet svulst p? utside av leppe, uspesifisert;
ICD-10;2013;C003;Ondartet svulst p? innside av overleppe;
ICD-10;2013;C004;Ondartet svulst p? innside av underleppe;
ICD-10;2013;C005;Ondartet svulst p? innside av leppe, uspesifisert;
ICD-10;2013;C006;Ondartet svulst i munnvik;
ICD-10;2013;C008;Ondartet overlappende svulst i leppe;
ICD-10;2013;C009;Ondartet svulst p? leppe, uspesifisert;
ICD-10;2013;C01;Ondartet svulst i tungerot;
ICD-10;2013;C020;Ondartet svulst p? overside av tunge;
ICD-10;2013;C021;Ondartet svulst p? tungerand;
ICD-10;2013;C022;Ondartet svulst p? underside av tunge;
ICD-10;2013;C023;Ondart. svulst p? fremre to tredjedeler av tunge, uspes. del;
ICD-10;2013;C024;Ondartet svulst i tungemandel;
ICD-10;2013;C028;Ondartet overlappende svulst i tunge;
ICD-10;2013;C029;Ondartet svulst p? tunge, uspesifisert;
ICD-10;2013;C030;Ondartet svulst i tannkj?tt i overkjeve;
ICD-10;2013;C031;Ondartet svulst i tannkj?tt i underkjeve;
ICD-10;2013;C039;Ondartet svulst i tannkj?tt, uspesifisert;
ICD-10;2013;C040;Ondartet svulst i fremre del av munngulv;
ICD-10;2013;C041;Ondartet svulst i lateral del av munngulv;
ICD-10;2013;C048;Ondartet overlappende svulst i munngulv;
ICD-10;2013;C049;Ondartet svulst i munngulv, uspesifisert;
ICD-10;2013;C050;Ondartet svulst i hard gane;
ICD-10;2013;C051;Ondartet svulst i bl?t gane;
ICD-10;2013;C052;Ondartet svulst i dr?vel;
ICD-10;2013;C058;Ondartet overlappende svulst i gane;
ICD-10;2013;C059;Ondartet svulst i gane, uspesifisert;
ICD-10;2013;C060;Ondartet svulst i kinnslimhinne;
ICD-10;2013;C061;Ondartet svulst i vestibulum oris;
ICD-10;2013;C062;Ondartet svulst i retromol?rt omr?de;
ICD-10;2013;C068;Ondart. overlappende svulst i andre og uspes. deler av munn;
ICD-10;2013;C069;Ondartet svulst i munn, uspesifisert;
ICD-10;2013;C07;Ondartet svulst i ?respyttkjertel;
ICD-10;2013;C080;Ondartet svulst i submandibularspyttkjertel;
ICD-10;2013;C081;Ondartet svulst i sublingvalspyttkjertel;
ICD-10;2013;C088;Ondartet overlappende svulst i store spyttkjertler;
ICD-10;2013;C089;Ondartet svulst i stor spyttkjertel, uspesifisert;
ICD-10;2013;C090;Ondartet svulst i tonsilleseng;
ICD-10;2013;C091;Ondartet svulst i ganebuer (fremre/bakre);
ICD-10;2013;C098;Ondartet overlappende svulst i mandel;
ICD-10;2013;C099;Ondartet svulst i mandel, uspesifisert;
ICD-10;2013;C100;Ondartet svulst i vallecula epiglottica;
ICD-10;2013;C101;Ondartet svulst p? fremre overflate av strupelokk;
ICD-10;2013;C102;Ondartet svulst p? sidevegg i oropharynx;
ICD-10;2013;C103;Ondartet svulst p? bakvegg i oropharynx;
ICD-10;2013;C104;Ondartet svulst i gjellebuespalte;
ICD-10;2013;C108;Ondartet overlappende svulst i oropharynx;
ICD-10;2013;C109;Ondartet svulst i oropharynx, uspesifisert;
ICD-10;2013;C110;Ondartet svulst p? ?vre vegg i nasopharynx;
ICD-10;2013;C111;Ondartet svulst p? bakre vegg i nasopharynx;
ICD-10;2013;C112;Ondartet svulst p? sidevegg i nasopharynx;
ICD-10;2013;C113;Ondartet svulst p? fremre vegg i nasopharynx;
ICD-10;2013;C118;Ondartet overlappende svulst i nasopharynx;
ICD-10;2013;C119;Ondartet svulst i nasopharynx, uspesifisert;
ICD-10;2013;C12;Ondartet svulst i sinus piriformis;
ICD-10;2013;C130;Ondartet svulst i postkrikoidalt omr?de;
ICD-10;2013;C131;Ondartet svulst i plica aryepiglottica, hypofarygeal side;
ICD-10;2013;C132;Ondartet svulst p? bakre vegg i hypopharynx;
ICD-10;2013;C138;Ondartet overlappende svulst i hypopharynx;
ICD-10;2013;C139;Ondartet svulst i hypopharynx, uspesifisert;
ICD-10;2013;C140;Ondartet svulst i svelg, uspesifisert;
ICD-10;2013;C142;Ondartet svulst i Waldeyers ring;
ICD-10;2013;C148;Ondartet overlappende svulst i leppe, munnhule og svelg;
ICD-10;2013;C153;Ondartet svulst i ?vre tredjedel av spiser?r;
ICD-10;2013;C154;Ondartet svulst i midtre tredjedel av spiser?r;
ICD-10;2013;C155;Ondartet svulst i nedre tredjedel av spiser?r;
ICD-10;2013;C158;Ondartet overlappende svulst i spiser?r;
ICD-10;2013;C159;Ondartet svulst i spiser?r, uspesifisert;
ICD-10;2013;C160;Ondartet svulst i cardia ventriculi;
ICD-10;2013;C161;Ondartet svulst i fundus ventriculi;
ICD-10;2013;C162;Ondartet svulst i corpus ventriculi;
ICD-10;2013;C163;Ondartet svulst i antrum pyloricum;
ICD-10;2013;C164;Ondartet svulst i pylorus;
ICD-10;2013;C165;Ondartet svulst i curvatura minor ventriculi, uspesifisert;
ICD-10;2013;C166;Ondartet svulst i curvatura major ventriculi, uspesifisert;
ICD-10;2013;C168;Ondartet overlappende svulst i magesekk;
ICD-10;2013;C169;Ondartet svulst i magesekk, uspesifisert;
